Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000001200,GlaxoSmithKline South Africa (Pty) Limited,42/21.5.4/0246,715754001,R03BA,S4,Foxair 25/250 Inhaler,Fluticasone Proprionate,250,mcg,INH,120,1,289.11,10.49,41.94,341.54,2.85,11 November 2016,,Originator ,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,43/30.1/0127,716550001,J07B2,S4,Priorix Tetra,Live Attenuated Measles Virus (SCHWARZ Strain),1000,CCID50/0.5ml,INJ,1,1,398.93,23.94,59.20,482.06,964.13,11 November 2016,,Originator,
,,,,,,,Live Attenuated Varicella Virus (OKA Strain),1995,PFU,,,,,,,,,,,,
,,,,,,,Live Attenuated Rubella Virus (WISTAR RA 27/3 Strain),1000,CCID50/0.5ml,,,,,,,,,,,,
,,,,,,,Live Attenuated Mumps Virus (RIT4385 Strain),25118,CCID50/0.5ml,,,,,,,,,,,,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,43/30.2/0526,716655001,J07CA,S2,Boostrix Tetra,Diphtheria toxoid ,3,Lf,VAC,1,1,231.98,8.12,33.62,273.72,547.45,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,42/13.11/0441,719260001,D10AE,S4,Clindoxyl Gel,Anhydrous Benzoyl Peroxide,5,g/100g,GEO          ,25,1,215.38,12.92,31.96,260.26,10.41,02 September 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,43/13.9.1/0524,719961001,D01AE,S1,"Sebiprox 1,5% Shampoo",Ciclopirox Olamine,2,g/100g,SHA,100,1,91.53,5.49,13.58,110.61,1.11,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,43/20.1.6/1103,719999001,D06AX,S2,Altargo,Retapamulin,10,mg/g,OIN,5,1,92.65,5.56,13.75,111.96,22.39,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,41/5.7.1/0032,720330001,R06AE,S2,Xyzal Oral Solution,Levocetirizine Dihydrochloride,1,mg/ml,SOL,150,1,159.83,9.59,23.72,193.13,1.29,11 November 2016,,Originator ,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,41/5.7.1/0032,720330002,R06AE,S2,Xyzal Oral Solution,Levocetirizine Dihydrochloride,1,mg/ml,SOL,75,1,79.85,4.79,11.85,96.49,1.29,11 November 2016,,Originator ,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,42/2.9/0751,721296001,N01AH,S6,Fortiva 1mg,Remifentanil,1,mg/3ml,INJ,3,5,478.34,28.70,70.98,578.02,38.53,11 November 2016,,Generic,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,42/2.9/0752,721297001,N01AH,S6,Fortiva 2mg,Remifentanil,2,mg/5ml,INJ,5,5,957.49,57.45,142.09,"1,157.03",46.28,11 November 2016,,Generic,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,42/2.9/0753,721299001,N01AH,S6,Fortiva 5mg,Remifentanil,5,mg/10ml,INJ,10,5,"2,313.88",138.83,343.38,"2,796.09",55.92,11 November 2016,,Generic,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,49/20.2.8/0097,722296001,J05AR,S4,Trelavue,Dolutegravir,50,mg,TAB,30,1,842.45,50.55,125.02,"1,018.02",33.93,11 November 2016,,Originator,
,,,,,,,Abacavir,600,mg,,,,,,,,,,,,
,,,,,,,Lamivudine,300,mg,,,,,,,,,,,,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,H822 (Act 101/1965),756571006,B03AA,S1,Pregamal,Ferrous Fumarate,200,mg,TAB,100,1,38.88,6.86,6.40,52.14,0.52,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,H822 (Act 101/1965),756571014,B03AA,S1,Pregamal,Ferrous Fumarate,200,mg,TAB,1000,1,388.73,68.60,64.03,521.35,0.52,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,B.939,758833008,N05AN,S5,Quilonum ,Lithium Carbonate,450,mg,TAB,60,1,192.32,28.85,30.96,252.13,4.20,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,H/10.2.2/118,775347019,R03AC,S4,Ventolin Injection,Salbutamol,500,mcg/ml,INJ,1,5,191.43,33.78,31.53,256.74,51.35,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,H/10.2.2/119,775355003,R03AC,S4,Ventolin Solution for Intravenous Infusion,Salbutamol,1,mg/ml,INF,5,10,"2,096.82",314.52,337.59,"2,748.94",54.98,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,P/11.4.3/218,778958027,A02BA,S3,Zantac Tablets,Ranitidine,150,mg,TAB,60,1,549.05,96.89,90.43,736.37,12.27,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,S/11.4.3/102,778966003,A02BA,S3,Zantac Injection 50mg/2ml ,Ranitidine,50,mg/2ml,INJ,2,5,327.00,57.71,53.86,438.56,43.86,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,S/11.4.3/378,778974006,A02BA,S3,Zantac 300 mg,Ranitidine,300,mg,TAB,30,1,518.69,91.53,85.43,695.66,23.19,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,L/20.1.1/0096,779229003,J01DC,S4,Zinacef 250 mg Injection,Cefuroxime,250,mg/vial,INJ,1,1,38.20,6.75,6.29,51.24,51.24,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,L/20.1.1/0097,779237006,J01DC,S4,Zinacef 750 mg Injection,Cefuroxime,750,mg/vial,INJ,3,1,54.53,9.62,8.98,73.14,24.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,L/20.1.1/0098,779245008,J01DC,S4,"Zinacef 1,5 g Injection",Cefuroxime,2,g/vial,INJ,15,1,98.15,17.33,16.17,131.65,8.78,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,P/15.4/238,779407008,J05AB,S4,Zovirax ,Aciclovir,30,mg/g,OIN,5,1,328.67,49.30,52.92,430.89,95.75,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Q/20.2.8/164,779415019,J05AB,S4,Zovirax IV,Aciclovir,250,mg,INJ,10,5,"1,612.14",241.83,259.56,"2,113.53",42.27,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,U/20.1.2/46,779725026,J01CR,S4  ,"Augmentin IV 1,2",Amoxycillin,1000,mg,POI,100,10,431.30,27.53,64.24,523.07,0.52,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,V/20.1.1/362,781320003,J01DC,S4,Zinnat Tablets 125mg,Cefuroxime,125,mg,TAB,10,1,76.83,4.61,11.40,92.84,9.28,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,V/20.1.1/363,781339006,J01DC,S4,Zinnat Tablets 250mg,Cefuroxime,250,mg,TAB,10,1,118.20,7.09,17.54,142.83,14.28,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,V/20.1.1/364,781347009,J01DC,S4,Zinnat Tablets 500mg,Cefuroxime,500,mg,TAB,10,1,215.91,12.96,32.04,260.91,26.09,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/5.7.1/148,785377018,R06AE,S2,Zyrtec ,Cetirizine Dihydrochloride,10,mg,TAB,30,1,137.87,17.23,21.72,176.82,5.89,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,X/21.5.1/359,787795003,R01AD,S3,Flixonase Aqueous Nasal Spray,Fluticasone Propionate,50,mcg,SPO,120,1,159.97,28.23,26.35,214.56,1.79,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/11.4.3/277,788457004,A02BA,S3,Zantac Syrup,Ranitidine,75,mg/5ml,SYR,300,1,376.09,66.38,61.94,504.41,1.68,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,U/20.1.2/45,789283026,J01CR,S4,"Augmentin IV 0,6",Amoxycillin,500,mg,POI,50,10,225.62,39.81,37.16,302.59,0.61,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,S/20.2.8/236,789313006,J05AB,S4,Zovirax Suspension,Aciclovir,200,mg/5ml,SUS,125,1,579.62,102.28,95.47,777.37,6.22,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Q/12/75,789720019,P02CA,S4,Zentel Suspension 20mg/ml,Albendazole,100,mg/5ml,SYR,20,1,23.19,4.09,3.82,31.10,1.55,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Y/10.2.1/416,791229009,R03AC,S3,"Ventolin Nebules 2,5 mg",Salbutamol,3,"mg/2,5ml",NEB,3,30,145.02,21.76,23.35,190.13,2.54,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Y/10.2.1/417,791237001,R03AC,S3,"Ventolin Nebules 5,0 mg",Salbutamol,5,"mg/2,5ml",NEB,3,30,157.95,23.69,25.43,207.07,2.76,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Y/1.2/419,791571009,N06AB,S5,Aropax 20 ,Paroxetine,20,mg,TAB,28,1,290.94,17.46,43.18,351.57,12.56,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/11.4.3/304,791733017,A02BA,S3,Zantac Effervescent 300,Ranitidine,300,mg,EFT,15,1,294.32,51.94,48.48,394.73,26.32,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/11.4.3/304,791733018,A02BA,S3,Zantac Effervescent 300,Ranitidine,300,mg,EFT,14,1,304.88,18.29,45.24,368.42,26.32,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/7.1/392,791776018,C01DA,S3,Nitrocine ,Glyceryl trinitrate,1,mg/ml,INJ,10,10,356.44,39.60,55.45,451.49,4.51,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/7.1.4/360,791784002,C01DA,S3,Isoket 0.1% Solution,Isosorbide dinitrate,1,mg/ml,INF,50,1,163.92,18.21,25.50,207.63,4.15,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/7.1/392,791792005,C01DA,S3,Nitrocine  ,Glyceryl trinitrate,1,mg/ml,INJ,50,1,178.18,19.80,27.72,225.70,4.51,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,W/7.1.4/360,791806006,C01DA,S3,Isoket 0.1% Solution,Isosorbide dinitrate,1,mg/ml,INF,10,10,327.84,36.42,51.00,415.27,4.15,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/7.3/12,791857018,N02CC,S4,Imigran 100,Sumatriptan,100,mg,TAB,4,1,344.14,60.72,56.68,461.54,115.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,27/17.1/0569,800449002,M03AC,S4,Mivacron 5,Mivacurium Chloride,2,mg/ml,INJ,5,5,420.36,74.18,69.24,563.78,22.55,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/2.5/280,805505008,N03AX,S3,Lamictin 25,Lamotrigine,25,mg,TAB,60,1,130.41,7.82,19.35,157.58,2.63,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/2.5/281,805513019,N03AX,S3,Lamictin 50,Lamotrigine,50,mg,TAB,60,1,198.62,11.92,29.48,240.01,4.00,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/2.5/282,805521003,N03AX,S3,Lamictin 100,Lamotrigine,100,mg,TAB,60,1,311.00,18.66,46.15,375.81,6.26,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,27/13.4.1/0441,809977001,D07AC,S4,Cutivate Cream,Fluticasone Propionate,0,g/100g,CRE,15,1,61.61,9.24,9.92,80.76,5.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,27/13.4.1/0441,809977028,D07AC,S4,Cutivate Cream,Fluticasone Propionate,0,g/100g,CRE,30,1,123.20,18.48,19.84,161.51,5.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,27/13.4.1/0442,809985004,D07AC,S4,Cutivate Ointment ,Fluticasone Propionate,0,g/100g,OIN,15,1,61.61,9.24,9.92,80.76,5.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,27/13.4.1/0442,809985012,D07AC,S4,Cutivate Ointment ,Fluticasone Propionate,0,g/100g,OIN,30,1,123.20,18.48,19.84,161.51,5.38,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/11.4.3/303,811882020,A02BA,S3,Zantac Effervescent 150,Ranitidine,150,mg,EFT,15,1,151.44,26.72,24.94,203.11,13.54,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/11.4.3/303,811882021,A02BA,S3,Zantac Effervescent 150,Ranitidine,150,mg,EFT,14,1,156.88,9.41,23.28,189.57,13.54,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/2.5/0303,813885019,N03AX,S3,Lamictin P5  ,Lamotrigine,5,mg,DSP,100,1,128.80,7.73,19.11,155.64,1.56,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/2.5/0304,813893003,N03AX,S3,Lamictin P25 ,Lamotrigine,25,mg,DSP,60,1,130.41,7.82,19.35,157.58,2.63,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/2.5/0305,813907004,N03AX,S3,Lamictin P100,Lamotrigine,100,mg,DSP,60,1,311.00,18.66,46.15,375.81,6.26,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/20.1.1/148,814091008,J01DC,S4,Zinnat Suspension 125 mg,Cefuroxime,125,mg/5ml,SUS,50,1,66.56,4.00,9.88,80.44,1.61,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/20.1.1/148,814091016,J01DC,S4,Zinnat Suspension 125 mg,Cefuroxime,125,mg/5ml,SUS,100,1,133.14,7.99,19.76,160.88,1.61,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,28/5.7.1/0477,815535015,R06AE,S2,Zyrtec Oral Drops 10 mg/ml,Cetirizine,10,mg/ml,DRP,15,1,85.52,10.69,13.47,109.68,7.31,01 December 2016,,Originator ,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,28/7.3/0726,815640005,N02CC,S4,Imigran 50,Sumatriptan,50,mg,TAB,2,1,121.40,21.43,20.00,162.83,81.41,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,28/7.3/0726,815640013,N02CC,S4,Imigran 50,Sumatriptan,50,mg,TAB,6,1,364.22,64.27,59.99,488.48,81.41,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/21.5.1/0068,818445009,R03BA,S3,Flixotide 50 Accuhaler,Fluticasone Propionate,50,mcg,INH,60,1,85.08,5.11,12.63,102.82,1.71,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/21.5.1/0069,818453001,R03BA,S3,Flixotide 100 Accuhaler,Fluticasone Propionate,100,mcg,INH,60,1,131.37,7.89,19.50,158.75,2.65,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/21.5.1/0070,818461004,R03BA,S3,Flixotide 250 Accuhaler,Fluticasone Propionate,250,mcg,INH,60,1,243.26,14.59,36.10,293.96,4.90,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/21.5.1/0071,818488018,R03BA,S3,Flixotide 500 Accuhaler,Fluticasone Propionate,500,mcg,INH,60,1,413.18,24.79,61.32,499.28,8.32,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/10.2.1/0350,818496002,R03AC,S4,Serevent Accuhaler ,Salmeterol,50,mcg,ACC,60,1,321.83,19.31,47.76,388.89,6.48,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/2.5/0472,819034002,N03AX,S3,Lamictin 200,Lamotrigine,200,mg,TAB,60,1,588.27,35.30,87.30,710.87,11.85,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,28/5.7.1/0478,820946028,R06AE,S2,Zyrtec Oral Solution 1 mg/ml,Cetirizine,1,mg/ml,SOL,150,1,168.59,21.07,26.55,216.22,1.44,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/20.2.8/0366,821632019,J05AF,S4,3 TC Tablets ,Lamivudine,150,mg,TAB,60,1,132.17,7.93,19.61,159.71,2.66,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,30/20.2.8/0367,821640003,J05AF,S4,3TC Oral Solution,Lamivudine,10,mg/ml,SYR,240,1,93.81,5.62,13.92,113.35,0.47,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/13.12/0027,821853007,D10BA,S5,Isotrex Gel ,Isotretinoin,0,g/30g,GEO,30,1,86.74,14.32,14.15,115.20,3.84,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/30.1/0310,822361019,J07BC,S4,Havrix 1440  ,"Hepatitis A, inactivated, whole virus",1440,u/ml,VAC,1,1,215.29,12.91,31.95,260.15,260.15,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,R/20.2.8/271,826340008,J05AB,S4,Zovirax Cream,Aciclovir,50,mg/g,CRE,10,1,138.97,20.84,22.37,182.19,18.22,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,R/20.2.8/271,826340016,J05AB,S4,Zovirax Cream,Aciclovir,50,mg/g,CRE,2,1,27.79,4.17,4.47,36.44,18.22,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/17.1/0255,827959001,M03AC,S4,"Nimbex 2 mg/ml (2,5 ml)",Cisatracurium,2,mg/ml,INJ,3,5,230.44,13.82,34.20,278.46,22.28,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/17.1/0444,827967004,M03AC,S4,Nimbex 2 mg/ml (5 ml),Cisatracurium,2,mg/ml,INJ,5,5,460.85,27.65,68.39,556.89,22.28,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/17.1/0445,827975007,M03AC,S4,Nimbex 2 mg/ml (10 ml),Cisatracurium,2,mg/ml,INJ,10,5,921.73,55.30,136.78,"1,113.81",22.28,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/17.1/0256,827983018,M03AC,S4,Nimbex 5,Cisatracurium,5,mg/ml,INJ,30,1,884.28,53.06,131.23,"1,068.58",35.62,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,E/20.1.2/75,829145001,J01CA,S4,Amoxil S  ,Amoxycillin,125,mg/5ml,SUS,100,1,55.06,9.72,9.07,73.85,0.74,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,J/20.1.2/29,829153004,J01CA,S4,Amoxil  SF,Amoxycillin,250,mg/5ml,SUS,100,1,111.07,19.61,18.29,148.97,1.49,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,U/20.1.2/49,829269002,J01CR,S4,Augmentin S  ,Amoxycillin,125,mg/5ml,SUS,100,1,92.74,16.36,15.27,124.38,1.24,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,U/20.1.2/50,829277005,J01CR,S4,Augmentin SF ,Amoxycillin,250,mg/5ml,SUS,100,1,182.67,32.23,30.09,244.99,2.45,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,29/20.2.8/0452,833703005,J05AB,S4,Zovirax 200,Aciclovir,200,mg,TAB,25,1,422.27,63.34,67.99,553.60,22.14,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,D/10.2.1/203,836001029,R03AC,S3,Ventolin Respirator Solution,Salbutamol,5,mg/ml,NEB,20,1,80.00,4.80,11.87,96.68,4.83,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,Z/7.3/11,839493002,N02CC,S4,Imigran Injection,Sumatriptan  ,6,"mg/0,5ml",INJ,1,2,481.38,84.95,79.29,645.62,645.62,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/2.9/0078,853089019,N01AH,S6,Ultiva 1 mg,Remifentanil,1,mg/3ml,INJ,3,5,557.00,33.42,82.66,673.07,44.87,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/2.9/0079,853097003,N01AH,S6,Ultiva 2 mg,Remifentanil,2,mg/5ml,INJ,5,5,"1,114.94",66.90,165.46,"1,347.30",53.89,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/2.9/0080,853100004,N01AH,S6,Ultiva 5 mg,Remifentanil,5,mg/10ml,INJ,10,5,"2,694.38",161.67,399.85,"3,255.89",65.12,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/20.1.2/0239,853542007,J01CR,S4,Augmentin BD,Amoxycillin,875,mg,TAB,10,1,129.38,7.76,19.20,156.34,15.63,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,31/10.2.1/0120,857289004,R03AC,S2,Ventolin Accuhaler,Salbutamol,200,mcg/blister,INH,60,1,114.74,20.25,18.90,153.88,2.56,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/21.5.4/0413,874493005,R03AK,S4,Seretide 50/100 Accuhaler,Fluticasone Proprionate,100,mcg,ACC,60,1,263.57,15.82,39.11,318.50,5.31,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/21.5.4/0414,874507006,R03BA,S4,Seretide 50/250 Accuhaler ,Fluticasone Proprionate,250,mcg,ACC,60,1,365.38,21.93,54.22,441.53,7.36,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/21.5.4/0415,874515009,R03BA,S4,Seretide 50/500 Accuhaler ,Fluticasone Proprionate,500,mcg,ACC,60,1,486.31,29.17,72.17,587.65,9.79,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/20.2.8/0705,875821006,J05AR,S4,Combivir  ,Lamivudine,150,mg,TAB,60,1,401.45,24.09,59.58,485.11,8.09,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/21.5.1/0329,878758003,R01AD,S3,Flixonase Nasules,Fluticasone Propionate,400,mcg,NOD,28,1,279.00,49.23,45.95,374.19,13.36,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/2.5/0459,891708006,N03AX,S3,Lamictin P50 ,Lamotrigine,50,mg,DSP,60,1,198.62,11.92,29.48,240.01,4.00,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/2.5/0460,891716002,N03AX,S3,Lamictin P200,Lamotrigine,200,mg,DSP,60,1,588.27,35.30,87.30,710.87,11.85,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/30.1/0468,892939001,J07BK,S4,Varilrix,"Varicella, live attenuated",2000,pfu/0.5ml,VAC,1,1,283.16,16.99,42.02,342.16,684.33,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,35/21.5.4/0411,894989006,R03AK,S4,Seretide 25/50 Inhaler,Fluticasone Proprionate,50,mcg,INH,120,1,263.57,15.82,39.11,318.50,2.65,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,35/21.5.4/0412,894990004,R03AK,S4,Seretide 25/125 Inhaler,Fluticasone Proprionate,125,mcg,INH,120,1,365.38,21.93,54.22,441.53,3.68,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,35/21.5.4/0413,895006007,R03AK,S4,Seretide 25/250 ,Fluticasone Proprionate,250,mcg,INH,120,1,486.31,29.17,72.17,587.65,4.90,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/21.5.1/0082,897752007,R03BA,S3,Flixotide 125 Inhaler CFC - FREE,Fluticasone Propionate,125,mcg,INH,120,1,169.73,10.19,25.19,205.11,1.71,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,32/21.5.1/0083,897759005,R03BA,S3,Flixotide 250 Inhaler CFC - FREE,Fluticasone Propionate,250,mcg,INH,120,1,288.25,17.29,42.78,348.32,2.90,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/20.2.8/0464,898531003,J05AF,S4,Ziagen Tablets,Abacavir,300,mg,TAB,60,1,"1,055.00",63.30,156.56,"1,274.86",21.25,11 November 2016,,Originator,
0000001200,GlaxoSmithKline South Africa (Pty) Limited,33/20.2.8/0465,898538009,J05AF,S4,Ziagen Oral Solution,Abacavir,20,mg/ml,SYR,240,1,399.56,23.98,59.29,482.83,2.01,11 November 2016,,Originator,
0000000579,Glaxosmithkline South Africa (Pty) Ltd - Cape Town,C.973,700770011,R06AX,S2,Actifed Cold Syrup,Tripolidine,1,mg/5ml,LIQ,100,1,27.04,1.62,4.01,32.67,0.33,11 November 2016,,Originator ,
,,,,,,,Mumps virus,5011,CCID50,,,,,,,,,,,,
,,,,,,,Rubella vaccines (live attenuated),1000,CCID50,,,,,,,,,,,,
,,,,,,,Proguanil,250,mg,,,,,,,,,,,,
0000000579,Glaxosmithkline South Africa (Pty) Ltd - Cape Town,C.972,700789006,R06AX,S2,Actifed Cold Tablets,Tripolidine,1,mg,TAB,20,1,23.16,1.24,3.42,27.81,1.39,11 November 2016,,Originator ,
,,,,,,,Pseudoephidrine,30,mg/5ml,,,,,,,,,,,,
0000000579,Glaxosmithkline South Africa (Pty) Ltd - Cape Town,C.973,700797009,R06AX,S2,Actifed Cold Syrup,Tripolidine,1,mg/5ml,LIQ,50,1,13.51,0.82,2.01,16.33,0.33,11 November 2016,,Originator ,
,,,,,,,Pseudoephidrine,30,mg/5ml,,,,,,,,,,,,
0000000579,Glaxosmithkline South Africa (Pty) Ltd - Cape Town,G.524,700797017,R06AX,S2,Actifed Dry Cough Regular ,Tripolidine,1,mg/5ml,LIQ,100,1,28.33,1.44,4.17,33.93,0.34,11 November 2016,,Originator ,
,,,,,,,Codeine Phosphate,10,mg/5ml,,,,,,,,,,,,
,,,,,,,Pseudoephidrine,30,mg/5ml,,,,,,,,,,,,
